ConsumerID,Choice,d1,d2,x1,x2
5013,3,54,1,1.4,2
5014,3,33,0,1.4,2
5015,3,58,0,1.4,2
5016,3,44,1,1.4,2
5017,3,42,0,1.4,2
5018,1,29,0,1,5
5019,3,31,1,1.4,2
5020,2,43,0,1.2,3.5
5021,3,40,1,1.4,2
5022,2,24,1,1.2,3.5
5023,2,37,0,1.2,3.5
5024,3,47,0,1.4,2
5025,2,30,0,1.2,3.5
5026,2,29,1,1.2,3.5
5027,3,47,1,1.4,2
5028,3,53,1,1.4,2
5029,0,25,0,0,0
5030,0,21,1,0,0
5031,0,24,1,0,0
5032,0,31,1,0,0
5033,3,35,1,1.4,2
5034,3,57,0,1.4,2
5035,3,22,0,1.4,2
5036,3,60,1,1.4,2
5037,3,35,0,1.4,2
5038,3,51,1,1.4,2
5039,3,37,1,1.4,2
5040,3,56,1,1.4,2
5041,3,50,0,1.4,2
5042,0,31,1,0,0
5043,3,57,0,1.4,2
5044,3,51,1,1.4,2
5045,3,53,1,1.4,2
5046,3,34,1,1.4,2
5047,3,23,0,1.4,2
5048,0,33,0,0,0
5049,2,21,1,1.2,3.5
5050,3,56,0,1.4,2
5051,0,35,1,0,0
5052,3,26,0,1.4,2
5053,3,36,1,1.4,2
5054,3,26,0,1.4,2
5055,2,23,0,1.2,3.5
5056,0,21,1,0,0
5057,3,44,1,1.4,2
5058,0,25,1,0,0
5059,0,21,1,0,0
5060,0,44,1,0,0
5061,0,38,1,0,0
5062,3,57,0,1.4,2
5063,0,34,0,0,0
5064,0,21,1,0,0
5065,0,32,1,0,0
5066,3,35,0,1.4,2
5067,3,52,0,1.4,2
5068,0,25,1,0,0
5069,3,35,1,1.4,2
5070,0,28,1,0,0
5071,1,53,0,1,5
5072,2,55,0,1.2,3.5
5073,3,57,1,1.4,2
5074,3,49,1,1.4,2
5075,3,43,1,1.4,2
5076,3,36,0,1.4,2
5077,0,44,1,0,0
5078,3,34,0,1.4,2
5079,3,38,1,1.4,2
5080,1,34,0,1,5
5081,3,59,1,1.4,2
5082,1,60,0,1,5
5083,2,35,0,1.2,3.5
5084,0,29,0,0,0
5085,3,45,1,1.4,2
5086,1,57,0,1,5
5087,3,55,1,1.4,2
5088,0,24,1,0,0
5089,1,29,0,1,5
5090,3,24,0,1.4,2
5091,1,40,1,1,5
5092,2,22,0,1.2,3.5
5093,2,38,0,1.2,3.5
5094,3,39,1,1.4,2
5095,3,60,1,1.4,2
5096,2,60,0,1.2,3.5
5097,0,30,1,0,0
5098,3,45,1,1.4,2
5099,3,53,1,1.4,2
5100,3,30,0,1.4,2
5101,3,39,1,1.4,2
5102,2,35,0,1.2,3.5
5103,3,55,0,1.4,2
5104,3,56,0,1.4,2
5105,3,46,0,1.4,2
5106,3,56,1,1.4,2
5107,3,32,0,1.4,2
5108,3,42,0,1.4,2
5109,0,24,1,0,0
5110,3,55,0,1.4,2
5111,3,51,1,1.4,2
5112,3,54,0,1.4,2
5113,2,40,0,1.2,3.5
5114,3,51,1,1.4,2
5115,2,33,1,1.2,3.5
5116,3,31,1,1.4,2
5117,3,30,1,1.4,2
5118,3,26,1,1.4,2
5119,3,38,1,1.4,2
5120,3,57,1,1.4,2
5121,3,36,0,1.4,2
5122,2,55,1,1.2,3.5
5123,3,54,1,1.4,2
5124,2,43,1,1.2,3.5
5125,3,43,0,1.4,2
5126,3,35,1,1.4,2
5127,3,56,1,1.4,2
5128,3,34,0,1.4,2
5129,3,36,0,1.4,2
5130,3,45,0,1.4,2
5131,3,52,0,1.4,2
5132,0,36,1,0,0
5133,0,28,1,0,0
5134,3,60,1,1.4,2
5135,2,51,1,1.2,3.5
5136,3,42,1,1.4,2
5137,3,35,0,1.4,2
5138,3,42,1,1.4,2
5139,3,25,1,1.4,2
5140,3,51,0,1.4,2
5141,3,34,1,1.4,2
5142,3,39,1,1.4,2
5143,2,46,0,1.2,3.5
5144,0,36,1,0,0
5145,0,25,1,0,0
5146,3,49,0,1.4,2
5147,2,30,0,1.2,3.5
5148,2,58,1,1.2,3.5
5149,3,31,1,1.4,2
5150,1,58,0,1,5
5151,3,44,0,1.4,2
5152,3,53,1,1.4,2
5153,3,46,0,1.4,2
5154,0,28,1,0,0
5155,3,30,1,1.4,2
5156,2,27,0,1.2,3.5
5157,3,53,0,1.4,2
5158,3,54,0,1.4,2
5159,3,43,0,1.4,2
5160,3,37,1,1.4,2
5161,3,24,0,1.4,2
5162,3,54,1,1.4,2
5163,2,28,0,1.2,3.5
5164,0,40,1,0,0
5165,2,47,1,1.2,3.5
5166,3,24,0,1.4,2
5167,3,33,0,1.4,2
5168,0,27,1,0,0
5169,3,35,0,1.4,2
5170,3,44,1,1.4,2
5171,3,60,1,1.4,2
5172,3,31,1,1.4,2
5173,1,27,0,1,5
5174,1,45,0,1,5
5175,3,33,1,1.4,2
5176,3,53,0,1.4,2
5177,3,48,1,1.4,2
5178,0,21,1,0,0
5179,3,56,1,1.4,2
5180,1,40,0,1,5
5181,3,27,1,1.4,2
5182,3,48,0,1.4,2
5183,3,46,0,1.4,2
5184,3,55,1,1.4,2
5185,2,58,1,1.2,3.5
5186,3,27,0,1.4,2
5187,0,35,1,0,0
5188,3,23,0,1.4,2
5189,3,39,1,1.4,2
5190,3,24,0,1.4,2
5191,2,51,0,1.2,3.5
5192,0,22,0,0,0
5193,2,29,0,1.2,3.5
5194,0,38,1,0,0
5195,3,26,1,1.4,2
5196,3,32,1,1.4,2
5197,2,40,0,1.2,3.5
5198,2,45,0,1.2,3.5
5199,3,52,1,1.4,2
5200,0,28,1,0,0
5201,3,55,1,1.4,2
5202,0,21,0,0,0
5203,3,23,1,1.4,2
5204,3,25,0,1.4,2
5205,3,50,0,1.4,2
5206,3,50,1,1.4,2
5207,3,51,1,1.4,2
5208,0,49,1,0,0
5209,3,22,0,1.4,2
5210,2,50,0,1.2,3.5
5211,0,26,1,0,0
5212,3,52,0,1.4,2
5213,3,40,0,1.4,2
5214,0,27,1,0,0
5215,3,59,0,1.4,2
5216,3,43,1,1.4,2
5217,3,60,1,1.4,2
5218,3,23,1,1.4,2
5219,3,54,0,1.4,2
5220,3,52,0,1.4,2
5221,3,49,1,1.4,2
5222,3,35,1,1.4,2
5223,0,50,0,0,0
5224,3,24,0,1.4,2
5225,2,46,0,1.2,3.5
5226,3,27,0,1.4,2
5227,3,33,1,1.4,2
5228,1,37,0,1,5
5229,0,29,1,0,0
5230,3,22,0,1.4,2
5231,3,58,1,1.4,2
5232,3,38,1,1.4,2
5233,3,45,0,1.4,2
5234,1,50,0,1,5
5235,3,44,1,1.4,2
5236,3,41,0,1.4,2
5237,3,44,0,1.4,2
5238,2,42,0,1.2,3.5
5239,0,27,1,0,0
5240,3,56,0,1.4,2
5241,3,52,1,1.4,2
5242,3,50,0,1.4,2
5243,0,48,1,0,0
5244,3,25,1,1.4,2
5245,3,53,1,1.4,2
5246,1,46,0,1,5
5247,3,50,1,1.4,2
5248,1,22,0,1,5
5249,3,23,0,1.4,2
5250,3,57,1,1.4,2
5251,0,39,1,0,0
5252,1,34,1,1,5
5253,3,31,0,1.4,2
5254,3,26,0,1.4,2
5255,3,51,0,1.4,2
5256,3,53,0,1.4,2
5257,3,29,1,1.4,2
5258,3,56,1,1.4,2
5259,3,35,0,1.4,2
5260,3,24,0,1.4,2
5261,2,21,0,1.2,3.5
5262,0,21,1,0,0
5263,3,23,1,1.4,2
5264,2,30,1,1.2,3.5
5265,3,41,1,1.4,2
5266,3,55,0,1.4,2
5267,3,44,1,1.4,2
5268,3,40,1,1.4,2
5269,3,44,0,1.4,2
5270,3,60,1,1.4,2
5271,3,25,0,1.4,2
5272,2,30,0,1.2,3.5
5273,3,53,0,1.4,2
5274,3,50,1,1.4,2
5275,3,23,0,1.4,2
5276,3,51,1,1.4,2
5277,1,32,0,1,5
5278,3,41,1,1.4,2
5279,0,29,1,0,0
5280,3,53,1,1.4,2
5281,3,60,0,1.4,2
5282,2,53,0,1.2,3.5
5283,2,44,1,1.2,3.5
5284,3,56,1,1.4,2
5285,2,49,0,1.2,3.5
5286,3,47,1,1.4,2
5287,3,27,0,1.4,2
5288,3,36,0,1.4,2
5289,3,42,1,1.4,2
5290,3,47,0,1.4,2
5291,3,51,1,1.4,2
5292,0,32,1,0,0
5293,3,60,1,1.4,2
5294,3,60,0,1.4,2
5295,3,56,0,1.4,2
5296,3,56,1,1.4,2
5297,3,47,1,1.4,2
5298,1,48,0,1,5
5299,3,24,0,1.4,2
5300,3,45,0,1.4,2
5301,3,26,0,1.4,2
5302,3,57,0,1.4,2
5303,3,53,1,1.4,2
5304,0,21,1,0,0
5305,3,50,1,1.4,2
5306,0,21,1,0,0
5307,1,55,0,1,5
5308,3,36,0,1.4,2
5309,2,21,0,1.2,3.5
5310,3,31,0,1.4,2
5311,3,45,1,1.4,2
5312,0,26,1,0,0
5313,3,38,1,1.4,2
5314,3,52,1,1.4,2
5315,3,53,1,1.4,2
5316,3,38,0,1.4,2
5317,3,55,1,1.4,2
5318,3,29,1,1.4,2
5319,2,26,0,1.2,3.5
5320,3,25,1,1.4,2
5321,3,45,0,1.4,2
5322,3,35,1,1.4,2
5323,3,46,1,1.4,2
5324,0,22,1,0,0
5325,3,43,0,1.4,2
5326,3,53,0,1.4,2
5327,0,38,1,0,0
5328,3,54,1,1.4,2
5329,3,34,0,1.4,2
5330,0,24,1,0,0
5331,3,39,0,1.4,2
5332,3,23,1,1.4,2
5333,3,37,1,1.4,2
5334,1,57,0,1,5
5335,1,36,0,1,5
5336,0,22,1,0,0
5337,1,47,0,1,5
5338,3,40,0,1.4,2
5339,3,51,1,1.4,2
5340,0,34,1,0,0
5341,3,51,0,1.4,2
5342,0,44,1,0,0
5343,3,46,0,1.4,2
5344,3,54,1,1.4,2
5345,2,43,0,1.2,3.5
5346,2,54,0,1.2,3.5
5347,3,42,0,1.4,2
5348,3,42,0,1.4,2
5349,2,57,0,1.2,3.5
5350,2,23,1,1.2,3.5
5351,3,26,0,1.4,2
5352,3,30,1,1.4,2
5353,3,57,1,1.4,2
5354,3,39,1,1.4,2
5355,3,40,0,1.4,2
5356,3,22,0,1.4,2
5357,3,56,1,1.4,2
5358,3,37,1,1.4,2
5359,0,30,1,0,0
5360,3,39,1,1.4,2
5361,2,45,0,1.2,3.5
5362,2,39,1,1.2,3.5
5363,0,46,1,0,0
5364,3,27,1,1.4,2
5365,3,39,1,1.4,2
5366,3,35,1,1.4,2
5367,2,57,0,1.2,3.5
5368,3,43,1,1.4,2
5369,0,25,1,0,0
5370,3,43,1,1.4,2
5371,0,34,1,0,0
5372,1,53,0,1,5
5373,3,49,0,1.4,2
5374,2,53,0,1.2,3.5
5375,2,34,0,1.2,3.5
5376,3,32,0,1.4,2
5377,3,58,1,1.4,2
5378,3,38,1,1.4,2
5379,3,34,1,1.4,2
5380,3,30,0,1.4,2
5381,3,47,1,1.4,2
5382,3,53,1,1.4,2
5383,3,36,1,1.4,2
5384,3,59,1,1.4,2
5385,3,47,0,1.4,2
5386,3,33,1,1.4,2
5387,0,22,0,0,0
5388,3,51,1,1.4,2
5389,3,59,1,1.4,2
5390,3,42,1,1.4,2
5391,3,59,0,1.4,2
5392,3,46,1,1.4,2
5393,3,44,1,1.4,2
5394,1,42,0,1,5
5395,2,26,0,1.2,3.5
5396,2,38,0,1.2,3.5
5397,2,46,0,1.2,3.5
5398,3,25,0,1.4,2
5399,3,37,0,1.4,2
5400,3,53,0,1.4,2
5401,1,48,0,1,5
5402,3,54,1,1.4,2
5403,0,21,1,0,0
5404,1,29,0,1,5
5405,3,40,0,1.4,2
5406,3,41,1,1.4,2
5407,3,53,1,1.4,2
5408,3,55,0,1.4,2
5409,2,24,0,1.2,3.5
5410,3,49,0,1.4,2
5411,3,56,0,1.4,2
5412,1,55,0,1,5
5413,0,42,1,0,0
5414,2,56,1,1.2,3.5
5415,1,32,0,1,5
5416,3,51,0,1.4,2
5417,3,57,0,1.4,2
5418,3,30,1,1.4,2
5419,3,30,0,1.4,2
5420,3,44,1,1.4,2
5421,3,41,0,1.4,2
5422,1,41,0,1,5
5423,2,35,0,1.2,3.5
5424,3,45,0,1.4,2
5425,3,27,0,1.4,2
5426,3,37,0,1.4,2
5427,3,40,1,1.4,2
5428,0,21,1,0,0
5429,1,32,0,1,5
5430,3,48,1,1.4,2
5431,3,58,0,1.4,2
5432,0,38,1,0,0
5433,2,51,0,1.2,3.5
5434,2,44,1,1.2,3.5
5435,2,25,0,1.2,3.5
5436,1,51,1,1,5
5437,3,36,1,1.4,2
5438,3,59,1,1.4,2
5439,1,23,0,1,5
5440,3,55,1,1.4,2
5441,3,54,1,1.4,2
5442,3,54,1,1.4,2
5443,3,32,1,1.4,2
5444,3,56,1,1.4,2
5445,3,42,1,1.4,2
5446,3,56,0,1.4,2
5447,3,35,1,1.4,2
5448,3,50,1,1.4,2
5449,3,42,1,1.4,2
5450,3,51,1,1.4,2
5451,3,23,1,1.4,2
5452,1,23,0,1,5
5453,0,33,1,0,0
5454,3,40,0,1.4,2
5455,0,22,1,0,0
5456,3,25,1,1.4,2
5457,3,58,0,1.4,2
5458,2,46,0,1.2,3.5
5459,3,43,1,1.4,2
5460,2,27,0,1.2,3.5
5461,2,44,0,1.2,3.5
5462,3,24,1,1.4,2
5463,3,31,0,1.4,2
5464,3,32,1,1.4,2
5465,0,25,1,0,0
5466,0,27,1,0,0
5467,3,36,1,1.4,2
5468,3,35,0,1.4,2
5469,3,33,0,1.4,2
5470,3,21,1,1.4,2
5471,2,52,0,1.2,3.5
5472,2,44,1,1.2,3.5
5473,0,38,1,0,0
5474,3,46,0,1.4,2
5475,3,56,1,1.4,2
5476,0,31,1,0,0
5477,0,36,1,0,0
5478,2,42,0,1.2,3.5
5479,3,56,1,1.4,2
5480,0,31,0,0,0
5481,3,52,0,1.4,2
5482,3,58,1,1.4,2
5483,0,34,0,0,0
5484,3,29,0,1.4,2
5485,3,36,0,1.4,2
5486,2,32,0,1.2,3.5
5487,3,48,1,1.4,2
5488,1,26,0,1,5
5489,3,26,0,1.4,2
5490,3,54,0,1.4,2
5491,3,58,1,1.4,2
5492,3,55,0,1.4,2
5493,3,45,1,1.4,2
5494,3,43,1,1.4,2
5495,2,41,0,1.2,3.5
5496,2,21,1,1.2,3.5
5497,3,30,0,1.4,2
5498,0,24,1,0,0
5499,3,53,1,1.4,2
5500,0,30,1,0,0
5501,3,51,0,1.4,2
5502,3,47,0,1.4,2
5503,3,35,0,1.4,2
5504,3,57,0,1.4,2
5505,3,53,1,1.4,2
5506,0,41,0,0,0
5507,3,31,1,1.4,2
5508,3,41,0,1.4,2
5509,2,34,0,1.2,3.5
5510,0,24,1,0,0
5511,0,21,1,0,0
5512,3,23,0,1.4,2
5513,2,52,0,1.2,3.5
5514,0,21,1,0,0
5515,3,29,0,1.4,2
5516,2,26,0,1.2,3.5
5517,1,29,0,1,5
5518,3,34,1,1.4,2
5519,3,59,1,1.4,2
5520,2,37,1,1.2,3.5
5521,1,43,0,1,5
5522,0,22,1,0,0
5523,3,50,0,1.4,2
5524,2,28,0,1.2,3.5
5525,3,47,1,1.4,2
5526,3,42,1,1.4,2
5527,3,52,0,1.4,2
5528,3,38,1,1.4,2
5529,1,50,0,1,5
5530,0,25,1,0,0
5531,3,46,1,1.4,2
5532,0,32,1,0,0
5533,3,58,1,1.4,2
5534,0,48,1,0,0
5535,3,37,0,1.4,2
5536,3,33,0,1.4,2
5537,3,30,0,1.4,2
5538,3,29,1,1.4,2
5539,3,41,1,1.4,2
5540,3,47,1,1.4,2
5541,0,23,1,0,0
5542,3,31,1,1.4,2
5543,3,53,1,1.4,2
5544,3,60,1,1.4,2
5545,2,26,0,1.2,3.5
5546,3,47,1,1.4,2
5547,3,36,1,1.4,2
5548,3,29,0,1.4,2
5549,3,46,1,1.4,2
5550,3,34,0,1.4,2
5551,2,47,1,1.2,3.5
5552,0,22,1,0,0
5553,3,57,0,1.4,2
5554,3,50,0,1.4,2
5555,1,35,0,1,5
5556,3,57,1,1.4,2
5557,3,36,1,1.4,2
5558,1,23,0,1,5
5559,3,31,0,1.4,2
5560,3,59,1,1.4,2
5561,3,37,0,1.4,2
5562,0,26,1,0,0
5563,3,44,0,1.4,2
5564,1,24,0,1,5
5565,0,30,1,0,0
5566,2,21,0,1.2,3.5
5567,3,21,1,1.4,2
5568,3,50,1,1.4,2
5569,3,44,1,1.4,2
5570,3,42,0,1.4,2
5571,3,36,1,1.4,2
5572,2,26,0,1.2,3.5
5573,3,40,1,1.4,2
5574,3,50,0,1.4,2
5575,3,53,1,1.4,2
5576,1,40,0,1,5
5577,1,21,0,1,5
5578,3,30,1,1.4,2
5579,3,58,1,1.4,2
5580,3,32,0,1.4,2
5581,3,49,0,1.4,2
5582,3,37,1,1.4,2
5583,3,32,0,1.4,2
5584,3,31,1,1.4,2
5585,3,58,1,1.4,2
5586,3,33,0,1.4,2
5587,0,24,1,0,0
5588,0,25,1,0,0
5589,3,33,0,1.4,2
5590,3,39,0,1.4,2
5591,3,42,1,1.4,2
5592,3,38,0,1.4,2
5593,3,56,0,1.4,2
5594,3,59,1,1.4,2
5595,3,32,1,1.4,2
5596,3,50,1,1.4,2
5597,0,29,1,0,0
5598,0,41,1,0,0
5599,0,40,1,0,0
5600,3,42,0,1.4,2
5601,3,27,0,1.4,2
5602,3,57,1,1.4,2
5603,0,31,1,0,0
5604,3,58,0,1.4,2
5605,0,28,1,0,0
5606,0,21,1,0,0
5607,3,27,0,1.4,2
5608,1,22,0,1,5
5609,3,28,1,1.4,2
5610,3,33,1,1.4,2
5611,3,42,1,1.4,2
5612,1,27,0,1,5
5613,3,59,1,1.4,2
5614,3,41,1,1.4,2
5615,1,51,0,1,5
5616,0,25,1,0,0
5617,3,23,1,1.4,2
5618,2,26,0,1.2,3.5
5619,3,60,1,1.4,2
5620,3,51,0,1.4,2
5621,3,21,0,1.4,2
5622,3,56,1,1.4,2
5623,3,47,1,1.4,2
5624,3,53,1,1.4,2
5625,3,39,1,1.4,2
5626,2,55,0,1.2,3.5
5627,3,34,1,1.4,2
5628,3,43,1,1.4,2
5629,3,48,1,1.4,2
5630,3,52,1,1.4,2
5631,3,41,0,1.4,2
5632,3,54,0,1.4,2
5633,3,53,0,1.4,2
5634,3,56,0,1.4,2
5635,3,28,1,1.4,2
5636,1,23,0,1,5
5637,1,42,0,1,5
5638,3,48,1,1.4,2
5639,0,21,0,0,0
5640,3,39,1,1.4,2
5641,3,30,1,1.4,2
5642,3,55,1,1.4,2
5643,0,33,1,0,0
5644,0,23,1,0,0
5645,0,22,1,0,0
5646,3,27,1,1.4,2
5647,3,58,1,1.4,2
5648,3,40,0,1.4,2
5649,3,54,0,1.4,2
5650,1,39,0,1,5
5651,2,52,1,1.2,3.5
5652,0,29,1,0,0
5653,2,26,0,1.2,3.5
5654,3,35,0,1.4,2
5655,3,45,1,1.4,2
5656,3,50,0,1.4,2
5657,0,22,1,0,0
5658,3,58,1,1.4,2
5659,3,50,1,1.4,2
5660,3,59,0,1.4,2
5661,2,41,0,1.2,3.5
5662,0,24,1,0,0
5663,3,36,1,1.4,2
5664,3,21,1,1.4,2
5665,3,34,1,1.4,2
5666,3,47,0,1.4,2
5667,2,59,0,1.2,3.5
5668,0,27,1,0,0
5669,3,34,0,1.4,2
5670,3,22,1,1.4,2
5671,3,54,0,1.4,2
5672,3,33,0,1.4,2
5673,3,41,0,1.4,2
5674,3,40,1,1.4,2
5675,2,52,0,1.2,3.5
5676,3,39,0,1.4,2
5677,2,46,1,1.2,3.5
5678,3,53,0,1.4,2
5679,3,38,1,1.4,2
5680,3,50,0,1.4,2
5681,3,43,0,1.4,2
5682,3,46,0,1.4,2
5683,3,37,1,1.4,2
5684,2,59,0,1.2,3.5
5685,3,39,0,1.4,2
5686,3,30,0,1.4,2
5687,3,25,1,1.4,2
5688,2,48,0,1.2,3.5
5689,2,37,0,1.2,3.5
5690,2,21,0,1.2,3.5
5691,2,43,0,1.2,3.5
5692,3,26,0,1.4,2
5693,3,47,0,1.4,2
5694,0,27,1,0,0
5695,3,50,0,1.4,2
5696,3,44,0,1.4,2
5697,3,21,1,1.4,2
5698,3,35,1,1.4,2
5699,3,52,1,1.4,2
5700,2,36,1,1.2,3.5
5701,0,38,1,0,0
5702,1,35,0,1,5
5703,3,57,1,1.4,2
5704,3,49,1,1.4,2
5705,2,45,1,1.2,3.5
5706,3,55,1,1.4,2
5707,3,50,1,1.4,2
5708,3,40,1,1.4,2
5709,2,36,0,1.2,3.5
5710,3,55,0,1.4,2
5711,3,51,0,1.4,2
5712,3,33,1,1.4,2
5713,3,47,1,1.4,2
5714,3,44,0,1.4,2
5715,3,55,0,1.4,2
5716,2,51,1,1.2,3.5
5717,2,32,0,1.2,3.5
5718,2,39,1,1.2,3.5
5719,3,31,1,1.4,2
5720,3,60,0,1.4,2
5721,2,25,0,1.2,3.5
5722,3,36,1,1.4,2
5723,2,49,0,1.2,3.5
5724,2,30,0,1.2,3.5
5725,0,47,1,0,0
5726,0,22,0,0,0
5727,2,57,0,1.2,3.5
5728,3,53,1,1.4,2
5729,3,57,1,1.4,2
5730,3,21,0,1.4,2
5731,2,56,1,1.2,3.5
5732,3,55,0,1.4,2
5733,0,35,0,0,0
5734,3,39,0,1.4,2
5735,3,49,1,1.4,2
5736,3,26,0,1.4,2
5737,2,37,0,1.2,3.5
5738,2,50,0,1.2,3.5
5739,1,39,0,1,5
5740,3,47,0,1.4,2
5741,1,41,0,1,5
5742,0,25,1,0,0
5743,3,56,1,1.4,2
5744,3,58,1,1.4,2
5745,2,24,0,1.2,3.5
5746,0,21,1,0,0
5747,3,47,1,1.4,2
5748,2,60,0,1.2,3.5
5749,3,55,1,1.4,2
5750,1,30,0,1,5
5751,2,34,0,1.2,3.5
5752,3,42,0,1.4,2
5753,3,39,1,1.4,2
5754,3,45,0,1.4,2
5755,2,48,1,1.2,3.5
5756,0,29,1,0,0
5757,3,41,1,1.4,2
5758,3,59,1,1.4,2
5759,3,54,0,1.4,2
5760,0,29,1,0,0
5761,0,25,0,0,0
5762,3,47,0,1.4,2
5763,2,50,0,1.2,3.5
5764,2,47,0,1.2,3.5
5765,3,59,1,1.4,2
5766,3,21,1,1.4,2
5767,2,36,0,1.2,3.5
5768,3,58,0,1.4,2
5769,3,53,1,1.4,2
5770,3,53,0,1.4,2
5771,3,54,1,1.4,2
5772,2,24,0,1.2,3.5
5773,3,54,0,1.4,2
5774,1,28,0,1,5
5775,0,26,1,0,0
5776,3,32,1,1.4,2
5777,3,33,1,1.4,2
5778,2,56,0,1.2,3.5
5779,3,45,1,1.4,2
5780,3,57,1,1.4,2
5781,2,47,1,1.2,3.5
5782,3,33,0,1.4,2
5783,3,38,0,1.4,2
5784,1,44,0,1,5
5785,3,56,0,1.4,2
5786,3,26,0,1.4,2
5787,1,52,0,1,5
5788,3,22,1,1.4,2
5789,1,34,0,1,5
5790,3,50,1,1.4,2
5791,2,55,0,1.2,3.5
5792,3,60,0,1.4,2
5793,3,31,0,1.4,2
5794,3,50,0,1.4,2
5795,1,29,0,1,5
5796,3,43,1,1.4,2
5797,2,25,0,1.2,3.5
5798,3,60,1,1.4,2
5799,3,53,0,1.4,2
5800,3,40,0,1.4,2
5801,3,44,0,1.4,2
5802,3,59,0,1.4,2
5803,3,51,0,1.4,2
5804,2,33,0,1.2,3.5
5805,0,25,1,0,0
5806,0,28,1,0,0
5807,3,41,1,1.4,2
5808,3,22,0,1.4,2
5809,3,50,0,1.4,2
5810,0,21,0,0,0
5811,3,47,1,1.4,2
5812,0,30,1,0,0
5813,3,60,0,1.4,2
5814,3,56,0,1.4,2
5815,3,45,1,1.4,2
5816,0,24,1,0,0
5817,3,52,1,1.4,2
5818,2,58,0,1.2,3.5
5819,3,23,0,1.4,2
5820,0,25,1,0,0
5821,3,48,1,1.4,2
5822,2,27,0,1.2,3.5
5823,3,59,1,1.4,2
5824,3,47,0,1.4,2
5825,3,38,1,1.4,2
5826,3,48,1,1.4,2
5827,3,58,1,1.4,2
5828,0,30,1,0,0
5829,1,22,0,1,5
5830,0,22,1,0,0
5831,3,36,0,1.4,2
5832,0,42,1,0,0
5833,0,32,1,0,0
5834,2,55,1,1.2,3.5
5835,0,37,1,0,0
5836,3,54,0,1.4,2
5837,3,60,0,1.4,2
5838,2,25,0,1.2,3.5
5839,3,57,1,1.4,2
5840,3,54,1,1.4,2
5841,2,24,0,1.2,3.5
5842,0,21,0,0,0
5843,1,32,0,1,5
5844,3,35,0,1.4,2
5845,3,40,1,1.4,2
5846,3,50,0,1.4,2
5847,3,43,0,1.4,2
5848,1,46,0,1,5
5849,0,35,1,0,0
5850,3,50,0,1.4,2
5851,0,27,0,0,0
5852,2,56,0,1.2,3.5
5853,0,29,1,0,0
5854,3,53,1,1.4,2
5855,3,45,1,1.4,2
5856,2,36,1,1.2,3.5
5857,3,37,1,1.4,2
5858,2,59,0,1.2,3.5
5859,3,32,1,1.4,2
5860,3,21,1,1.4,2
5861,3,35,0,1.4,2
5862,3,51,1,1.4,2
5863,3,38,0,1.4,2
5864,3,44,1,1.4,2
5865,1,21,0,1,5
5866,3,49,1,1.4,2
5867,3,31,1,1.4,2
5868,3,31,0,1.4,2
5869,3,46,1,1.4,2
5870,3,43,1,1.4,2
5871,2,26,0,1.2,3.5
5872,2,56,1,1.2,3.5
5873,3,44,0,1.4,2
5874,2,30,1,1.2,3.5
5875,3,54,0,1.4,2
5876,2,25,0,1.2,3.5
5877,3,41,0,1.4,2
5878,3,38,1,1.4,2
5879,3,45,0,1.4,2
5880,3,55,0,1.4,2
5881,3,52,0,1.4,2
5882,2,32,0,1.2,3.5
5883,3,31,1,1.4,2
5884,2,21,0,1.2,3.5
5885,2,32,0,1.2,3.5
5886,0,36,1,0,0
5887,3,56,1,1.4,2
5888,3,53,1,1.4,2
5889,3,60,0,1.4,2
5890,3,57,0,1.4,2
5891,3,35,1,1.4,2
5892,3,51,0,1.4,2
5893,1,57,0,1,5
5894,2,32,0,1.2,3.5
5895,3,52,1,1.4,2
5896,3,40,1,1.4,2
5897,0,24,1,0,0
5898,2,38,0,1.2,3.5
5899,3,43,1,1.4,2
5900,1,43,0,1,5
5901,3,60,1,1.4,2
5902,0,27,1,0,0
5903,3,28,1,1.4,2
5904,2,27,0,1.2,3.5
5905,0,33,1,0,0
5906,3,33,1,1.4,2
5907,3,54,1,1.4,2
5908,3,31,0,1.4,2
5909,3,58,0,1.4,2
5910,3,60,1,1.4,2
5911,0,37,1,0,0
5912,3,23,0,1.4,2
5913,3,51,0,1.4,2
5914,0,36,1,0,0
5915,1,23,0,1,5
5916,2,42,1,1.2,3.5
5917,3,41,0,1.4,2
5918,3,29,0,1.4,2
5919,0,23,1,0,0
5920,2,31,1,1.2,3.5
5921,3,57,0,1.4,2
5922,3,54,1,1.4,2
5923,2,41,1,1.2,3.5
5924,2,51,0,1.2,3.5
5925,3,60,1,1.4,2
5926,3,45,0,1.4,2
5927,3,40,0,1.4,2
5928,2,31,0,1.2,3.5
5929,3,25,1,1.4,2
5930,3,33,1,1.4,2
5931,2,25,0,1.2,3.5
5932,2,39,0,1.2,3.5
5933,3,49,1,1.4,2
5934,3,58,0,1.4,2
5935,3,58,1,1.4,2
5936,3,40,1,1.4,2
5937,0,32,0,0,0
5938,0,32,1,0,0
5939,3,49,0,1.4,2
5940,1,23,0,1,5
5941,3,28,1,1.4,2
5942,2,42,0,1.2,3.5
5943,3,40,1,1.4,2
5944,3,43,1,1.4,2
5945,1,24,0,1,5
5946,0,22,1,0,0
5947,2,44,0,1.2,3.5
5948,3,49,0,1.4,2
5949,2,42,0,1.2,3.5
5950,2,58,0,1.2,3.5
5951,2,59,1,1.2,3.5
